,yearOfRegistration,Datasource,gender,ageBroad,citizenship,isForcedLabour,control_category,RecruiterCategory,ExploitType,Labor_Type
27715,2016.0,Case Management,Female,,PH,,,,Other,
27716,2016.0,Case Management,Female,,PH,,,,Other,
27717,2016.0,Case Management,Female,,PH,,,,Other,
27718,2016.0,Case Management,Female,,PH,,,,Other,
27719,2016.0,Case Management,Female,,PH,,,,Other,
27720,2016.0,Case Management,Female,,PH,,,,Other,
27721,2016.0,Case Management,Female,,PH,,,,Other,
27722,2016.0,Case Management,Female,,PH,,,,Other,
27723,2016.0,Case Management,Female,,PH,,,,Other,
27724,2016.0,Case Management,Female,,PH,,,,Other,
27725,2016.0,Case Management,Female,,PH,,,Family/Relative,Other,
27726,2016.0,Case Management,Female,,PH,,,,Other,
27727,2016.0,Case Management,Female,,PH,,,,Other,
27728,2016.0,Case Management,Female,,PH,,,,Other,
27729,2016.0,Case Management,Female,,PH,,,,Other,
27730,2016.0,Case Management,Female,,PH,,,,Other,
27731,2016.0,Case Management,Female,,PH,,,,Other,
27732,2016.0,Case Management,Female,,PH,,,,Other,
27733,2016.0,Case Management,Female,,PH,,,,Other,
27734,2016.0,Case Management,Female,,PH,,,,Other,
27735,2016.0,Case Management,Female,,PH,,,,Other,
27736,2016.0,Case Management,Female,,PH,,,,Other,
27737,2016.0,Case Management,Female,,PH,,,,Other,
27738,2016.0,Case Management,Female,,PH,,,,Other,
27739,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27740,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27741,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27742,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,Domestic Work
27743,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,Domestic Work
27744,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,Domestic Work
27745,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,Domestic Work
27746,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,Domestic Work
27747,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,Domestic Work
27748,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,Domestic Work
27749,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,Domestic Work
27750,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27751,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,Domestic Work
27752,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,Domestic Work
27753,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27754,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27755,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,Domestic Work
27756,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27757,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27758,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27759,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27760,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27761,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,Domestic Work
27762,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27763,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27764,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27765,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27766,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,Domestic Work
27767,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,Domestic Work
27768,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,Domestic Work
27769,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27770,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27771,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27772,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27773,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,Domestic Work
27774,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27775,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,Domestic Work
27776,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27777,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27778,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27779,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27780,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27781,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27782,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27783,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27784,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27785,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27786,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27787,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27788,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27789,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27790,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27791,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27792,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27793,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27794,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27795,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27796,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27797,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27798,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27799,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27800,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27801,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27802,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27803,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27804,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,
27805,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27806,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27807,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27808,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27809,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,
27810,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27811,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27812,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27813,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27814,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27815,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27816,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27817,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27818,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27819,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27820,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27821,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27822,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27823,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27824,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27825,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27826,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,
27827,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27828,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27829,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27830,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27831,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27832,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27833,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27834,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27835,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27836,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27837,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27838,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27839,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27840,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27841,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27842,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27843,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27844,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27845,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27846,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27847,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27848,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27849,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27850,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27851,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27852,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27853,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27854,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27855,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27856,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27857,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27858,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27859,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27860,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27861,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27862,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27863,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27864,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27865,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27866,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27867,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27868,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,
27869,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27870,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27871,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27872,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27873,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27874,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27875,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27876,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27877,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27878,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27879,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27880,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27881,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27882,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27883,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27884,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27885,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27886,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27887,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27888,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27889,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27890,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27891,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27892,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27893,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27894,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27895,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27896,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27897,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27898,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27899,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27900,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27901,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27902,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27903,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27904,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27905,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27906,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27907,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27908,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27909,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27910,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27911,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27912,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27913,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27914,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27915,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27916,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27917,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27918,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27919,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27920,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27921,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27922,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27923,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27924,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27925,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27926,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27927,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27928,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27929,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27930,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27931,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27932,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27933,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27934,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,
27935,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27936,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27937,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27938,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27939,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27940,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27941,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27942,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27943,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27944,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27945,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27946,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27947,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27948,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27949,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27950,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27951,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,
27952,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,
27953,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27954,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27955,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27956,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27957,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,
27958,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27959,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27960,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27961,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27962,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27963,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27964,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27965,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27966,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27967,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27968,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27969,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27970,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27971,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27972,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27973,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27974,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,
27975,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,
27976,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27977,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27978,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27979,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27980,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27981,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27982,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27983,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27984,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27985,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,
27986,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27987,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27988,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27989,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27990,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27991,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27992,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27993,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27994,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
27995,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
27996,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27997,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
27998,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,Slavery/Similar,
27999,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28000,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
28001,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
28002,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
28003,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
28004,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28005,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
28006,2016.0,Case Management,Female,,PH,,,Family/Relative,Slavery/Similar,
28007,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28008,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28009,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28010,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28011,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28012,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28013,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28014,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28015,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28016,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28017,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28018,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28019,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28020,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28021,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28022,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28023,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28024,2016.0,Case Management,Female,,PH,,,Other,Slavery/Similar,
28025,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28026,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28027,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28028,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28029,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28030,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28031,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28032,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28033,2016.0,Case Management,Female,,PH,,,,Slavery/Similar,
28034,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28035,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28036,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28037,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,,Domestic Work
28038,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28039,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28040,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28041,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28042,2016.0,Case Management,Female,,PH,,,Family/Relative,,Domestic Work
28043,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28044,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28045,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28046,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28047,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28048,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28049,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28050,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28051,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28052,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28053,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28054,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28055,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28056,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28057,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28058,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28059,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28060,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28061,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28062,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28063,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28064,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28065,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28066,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28067,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28068,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28069,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28070,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28071,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28072,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28073,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28074,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28075,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28076,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28077,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28078,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28079,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28080,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28081,2016.0,Case Management,Female,,PH,,,Other,,Domestic Work
28082,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28083,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28084,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28085,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28086,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28087,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28088,2016.0,Case Management,Female,,PH,,,,,Domestic Work
28089,2016.0,Case Management,Female,,PH,,,,,
28090,2016.0,Case Management,Female,,PH,,,,,
28091,2016.0,Case Management,Female,,PH,,,,,
28092,2016.0,Case Management,Female,,PH,,,,,
28093,2016.0,Case Management,Female,,PH,,,,,
28094,2016.0,Case Management,Female,,PH,,,,,
28095,2016.0,Case Management,Female,,PH,,,,,
28096,2016.0,Case Management,Female,,PH,,,,,
28097,2016.0,Case Management,Female,,PH,,,,,
28098,2016.0,Case Management,Female,,PH,,,,,
28099,2016.0,Case Management,Female,,PH,,,,,
28100,2016.0,Case Management,Female,,PH,,,,,
28101,2016.0,Case Management,Female,,PH,,,,,
28102,2016.0,Case Management,Female,,PH,,,,,
28103,2016.0,Case Management,Female,,PH,,,,,
28104,2016.0,Case Management,Female,,PH,,,,,
28105,2016.0,Case Management,Female,,PH,,,,,
28106,2016.0,Case Management,Female,,PH,,,,,
28107,2016.0,Case Management,Female,,PH,,,,,
28108,2016.0,Case Management,Female,,PH,,,,,
28109,2016.0,Case Management,Female,,PH,,,,,
28110,2016.0,Case Management,Female,,PH,,,Friend/Acquaintance,,
28111,2016.0,Case Management,Female,,PH,,,,,
28112,2016.0,Case Management,Female,,PH,,,,,
28113,2016.0,Case Management,Female,,PH,,,,,
28114,2016.0,Case Management,Female,,PH,,,,,
28115,2016.0,Case Management,Female,,PH,,,,,
28116,2016.0,Case Management,Female,,PH,,,,,
28117,2016.0,Case Management,Female,,PH,,,,,
28118,2016.0,Case Management,Female,,PH,,,,,
28119,2016.0,Case Management,Female,,PH,,,,,
28120,2016.0,Case Management,Female,,PH,,,,,
28121,2016.0,Case Management,Female,,PH,,,,,
28122,2016.0,Case Management,Female,,PH,,,,,
28123,2016.0,Case Management,Female,,PH,,,,,
28124,2016.0,Case Management,Female,,PH,,,,,
28125,2016.0,Case Management,Female,,PH,,,,,
