yearOfRegistration,Datasource,gender,citizenship,isForcedLabour,ControlCategory,RecruiterCategory,ExploitType,Labor_Type,ageCategories
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,33,0,5,2,1,12,6
2015,1,1,4,1,1,2,2,8,6
2015,1,1,4,1,1,2,2,8,6
2015,1,1,4,1,1,2,2,8,6
2015,1,1,4,1,1,2,2,8,6
2015,1,1,4,1,1,2,2,8,6
2015,1,1,4,1,1,2,2,8,6
2015,1,1,4,1,1,2,2,8,6
2015,1,1,4,1,1,2,2,8,6
2015,1,1,4,1,1,2,2,8,6
2015,1,1,4,1,2,2,2,8,6
2015,1,1,4,1,1,2,2,8,6
2015,1,1,4,1,1,2,2,8,6
2015,1,1,4,1,1,3,2,8,6
2015,1,1,4,1,1,2,2,8,6
2015,1,1,4,1,1,3,2,8,6
2015,1,1,10,1,2,3,2,12,7
2015,1,1,18,1,1,3,2,12,7
2015,1,1,18,1,1,4,2,12,7
2015,1,1,18,1,1,3,2,12,7
2015,1,1,18,1,1,3,2,12,7
2015,1,1,18,1,1,2,2,12,7
2015,1,1,18,1,5,2,2,12,7
2015,1,1,18,1,1,4,2,12,7
2015,1,1,18,1,1,2,2,12,7
2015,1,1,18,1,1,4,2,12,7
2015,1,1,18,1,1,3,2,12,7
2015,1,1,18,1,1,2,2,12,7
2015,1,1,18,1,1,2,2,12,7
2015,1,1,18,1,1,3,2,12,7
2015,1,1,18,1,1,3,2,12,7
2015,1,1,18,1,1,3,2,12,7
2015,1,1,18,1,2,3,2,12,7
2015,1,1,18,1,1,3,2,12,7
2015,1,1,33,0,5,2,1,12,7
2015,1,1,33,0,5,2,1,12,7
2015,1,1,33,0,5,2,1,12,7
2015,1,1,33,0,5,2,1,12,7
2015,1,1,33,0,5,2,1,12,7
2015,1,1,33,0,1,2,1,12,7
2015,1,1,33,0,5,2,1,12,7
2015,1,1,33,0,5,2,1,12,7
2015,1,1,33,0,5,2,1,12,7
2015,1,1,33,0,5,2,1,12,7
2015,1,1,33,0,5,2,1,12,7
2015,1,1,34,1,2,2,2,12,7
2015,1,1,34,1,1,2,2,12,7
2015,1,1,34,1,2,2,2,12,7
2015,1,1,34,1,2,2,2,12,7
2015,1,1,34,1,2,2,2,12,7
2015,1,1,34,1,2,2,2,12,7
2015,1,1,34,1,2,2,2,12,7
2015,1,1,34,1,1,2,2,12,7
2015,1,1,34,1,1,2,2,12,7
2015,1,1,34,1,2,2,2,12,7
2015,1,1,34,1,2,2,2,12,7
2015,1,1,34,1,2,2,2,12,7
2015,1,1,35,1,1,3,2,12,7
2015,1,1,35,1,1,4,2,12,7
2015,1,1,35,1,1,4,2,12,7
2015,1,1,35,1,2,4,2,12,7
2015,1,1,35,1,1,2,2,12,7
2015,1,1,35,1,1,3,2,12,7
2015,1,1,35,1,1,4,2,12,7
2015,1,1,35,1,1,3,2,12,7
2015,1,1,35,1,1,3,2,12,7
2015,1,1,35,1,2,3,2,12,7
2015,1,1,35,1,1,3,2,12,7
2015,1,1,35,1,1,2,2,12,7
2015,1,1,35,1,1,4,2,12,7
2015,1,1,35,1,1,2,2,12,7
2015,1,1,35,1,1,3,2,12,7
2015,1,1,35,1,2,4,2,12,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,2,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,3,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,2,2,8,7
2015,1,1,4,1,1,3,2,8,7
2015,1,1,34,1,1,2,2,12,8
2015,1,1,34,1,1,2,2,12,8
2015,1,1,34,1,2,2,2,12,8
2015,1,1,34,1,1,2,2,12,8
2015,1,1,34,1,2,2,2,12,8
2015,1,1,34,1,2,2,2,12,8
2015,1,1,34,1,2,2,2,12,8
2015,1,1,34,1,1,2,2,12,8
2015,1,1,34,1,2,2,2,12,8
2015,1,1,34,1,2,2,2,12,8
2015,1,1,34,1,1,2,2,12,8
2015,1,1,34,1,1,2,2,12,8
2015,1,1,34,1,1,2,2,12,8
2015,1,1,34,1,2,2,2,12,8
2015,1,1,34,1,1,2,2,12,8
2015,1,1,35,1,1,2,2,12,8
2015,1,1,35,1,2,3,2,12,8
2015,1,1,35,1,1,4,2,12,8
2015,1,1,35,1,2,2,2,12,8
2015,1,1,35,1,2,2,2,12,8
2015,1,1,35,1,1,3,2,12,8
2015,1,1,35,1,4,2,2,12,8
2015,1,1,35,1,1,4,2,12,8
2015,1,1,35,1,1,3,2,12,8
2015,1,1,4,1,1,2,2,8,8
2015,1,1,4,1,1,2,2,8,8
2015,1,1,4,1,1,3,2,8,8
2015,1,1,4,1,1,2,2,8,8
2015,1,1,4,1,1,2,2,8,8
2015,1,1,4,1,1,2,2,8,8
2015,1,1,4,1,1,2,2,8,8
2015,1,1,4,1,1,2,2,8,8
2015,1,1,4,1,1,2,2,8,8
2015,1,1,4,1,3,2,2,8,8
2015,1,1,4,1,1,2,2,8,8
2015,1,1,4,1,2,2,2,8,8
2015,1,1,4,1,1,2,2,8,8
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,2,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,3,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,2,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,3,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,3,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,3,2,8,9
2015,1,1,4,1,2,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,1,2,2,8,9
2015,1,1,4,1,5,2,2,12,9
2015,1,1,4,1,1,3,2,12,9
2015,1,1,4,1,5,2,2,12,9
2015,1,1,4,1,1,3,2,12,9
2015,1,1,4,1,1,2,2,12,9
2015,1,1,4,1,5,2,2,12,9
2015,1,1,4,1,5,2,2,12,9
2015,1,1,4,1,5,2,2,12,9
2015,1,1,4,1,1,2,2,12,9
2015,1,1,4,1,5,2,2,12,9
2015,1,1,4,1,1,3,2,12,9
2015,1,1,4,1,1,2,2,12,9
2015,1,1,4,1,1,3,2,12,9
2015,1,1,4,1,5,2,2,12,9
2015,1,1,4,1,5,2,2,12,9
2015,1,1,5,0,2,3,1,12,2
2015,1,1,5,0,2,3,1,12,2
2015,1,1,5,0,2,2,1,12,2
2015,1,1,5,0,2,3,1,12,2
2015,1,1,5,0,2,2,1,12,2
2015,1,1,5,0,2,3,1,12,2
2015,1,1,5,0,2,4,1,12,2
2015,1,1,5,0,2,2,1,12,2
2015,1,1,5,0,2,4,1,12,2
2015,1,1,5,0,2,3,1,12,2
2015,1,1,10,1,2,3,2,12,2
2015,1,0,29,1,5,2,2,12,3
2015,1,0,29,1,5,2,2,12,3
2015,1,0,29,1,5,4,2,12,3
2015,1,0,5,1,2,3,2,4,4
2015,1,0,5,1,1,3,2,4,4
2015,1,0,5,1,1,3,2,4,4
2015,1,0,5,1,2,2,2,4,4
2015,1,0,5,1,1,3,2,4,4
2015,1,0,5,1,1,3,2,4,4
2015,1,0,5,1,1,2,2,4,4
2015,1,0,5,1,1,2,2,4,4
2015,1,0,5,1,1,2,2,4,4
2015,1,0,5,1,1,2,2,4,4
2015,1,0,29,1,5,2,2,12,4
2015,1,0,29,1,5,2,2,12,4
2015,1,0,29,1,5,2,2,12,4
2015,1,0,18,1,1,3,2,12,5
2015,1,0,18,1,1,3,2,12,5
2015,1,0,18,1,1,2,2,12,5
2015,1,0,18,1,1,3,2,12,5
2015,1,0,18,1,1,2,2,12,5
2015,1,0,18,1,1,3,2,12,5
2015,1,0,18,1,1,3,2,12,5
2015,1,0,18,1,1,2,2,12,5
2015,1,0,18,1,1,3,2,12,5
2015,1,0,18,1,1,3,2,12,5
2015,1,0,18,1,1,2,2,12,5
2015,1,0,20,1,5,2,2,12,5
2015,1,0,20,1,5,3,2,12,5
2015,1,0,20,1,5,3,2,12,5
2015,1,0,29,1,1,2,2,2,5
2015,1,0,29,1,5,4,2,2,5
2015,1,0,29,1,1,3,2,2,5
2015,1,0,29,1,1,3,2,2,5
2015,1,0,29,1,1,3,2,2,5
2015,1,0,29,1,5,3,2,2,5
2015,1,0,29,1,5,2,2,2,5
2015,1,0,29,1,1,3,2,2,5
2015,1,0,29,1,1,2,2,2,5
2015,1,0,29,1,1,3,2,2,5
2015,1,0,29,1,5,2,2,12,5
2015,1,0,29,1,1,2,2,12,5
2015,1,0,29,1,5,2,2,12,5
2015,1,0,4,1,1,3,2,4,5
2015,1,0,4,1,2,2,2,4,5
2015,1,0,4,1,1,2,2,4,5
2015,1,0,4,1,1,2,2,4,5
2015,1,0,4,1,1,2,2,4,5
2015,1,0,4,1,1,2,2,4,5
2015,1,0,4,1,1,2,2,4,5
2015,1,0,4,1,1,3,2,4,5
2015,1,0,4,1,1,2,2,4,5
2015,1,0,4,1,1,2,2,4,5
2015,1,0,4,1,1,2,2,4,5
2015,1,0,4,1,1,2,2,4,5
2015,1,0,4,1,1,2,2,4,5
2015,1,0,20,1,5,2,2,12,6
2015,1,0,20,1,5,2,2,12,6
2015,1,0,20,1,5,2,2,12,6
2015,1,0,20,1,5,2,2,12,6
2015,1,0,20,1,5,2,2,12,6
2015,1,0,20,1,5,2,2,12,6
2015,1,0,20,1,1,3,2,12,6
2015,1,0,20,1,1,4,2,12,6
2015,1,0,20,1,5,2,2,12,6
2015,1,0,29,1,5,4,2,12,6
2015,1,0,29,1,5,3,2,12,6
2015,1,0,29,1,5,3,2,12,6
2015,1,0,29,1,5,2,2,12,6
2015,1,0,29,1,5,2,2,12,6
2015,1,0,29,1,5,3,2,12,6
2015,1,0,29,1,5,2,2,12,6
2015,1,0,29,1,1,2,2,12,6
2015,1,0,29,1,1,3,2,12,6
2015,1,0,29,1,5,2,2,12,6
2015,1,0,29,1,5,3,2,12,6
2015,1,0,4,1,1,2,2,8,6
2015,1,0,4,1,1,2,2,8,6
2015,1,0,4,1,1,2,2,8,6
2015,1,0,4,1,1,2,2,8,6
2015,1,0,4,1,1,2,2,8,6
2015,1,0,4,1,1,2,2,8,6
2015,1,0,4,1,1,2,2,8,6
2015,1,0,4,1,1,2,2,8,6
2015,1,0,4,1,1,2,2,8,6
2015,1,0,4,1,1,2,2,8,6
2015,1,0,4,1,1,2,2,8,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,2,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,3,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,4,1,1,2,2,4,6
2015,1,0,5,1,1,2,2,4,7
2015,1,0,5,1,1,3,2,4,7
2015,1,0,5,1,1,3,2,4,7
2015,1,0,5,1,1,3,2,4,7
2015,1,0,5,1,1,2,2,4,7
2015,1,0,5,1,1,3,2,4,7
2015,1,0,5,1,1,3,2,4,7
2015,1,0,5,1,2,2,2,4,7
2015,1,0,5,1,1,3,2,4,7
2015,1,0,5,1,1,2,2,4,7
2015,1,0,5,1,1,3,2,4,7
2015,1,0,5,1,1,3,2,4,7
2015,1,0,5,1,1,4,2,4,7
2015,1,0,5,1,1,3,2,4,7
2015,1,0,5,1,2,2,2,4,7
2015,1,0,5,1,1,3,2,4,7
2015,1,0,5,1,2,2,2,4,7
2015,1,0,5,1,1,3,2,4,7
2015,1,0,5,1,2,3,2,4,7
2015,1,0,5,1,1,3,2,4,7
2015,1,0,5,1,1,2,2,4,7
2015,1,0,5,1,1,2,2,4,7
2015,1,0,18,1,1,4,2,12,7
2015,1,0,18,1,1,3,2,12,7
2015,1,0,18,1,1,3,2,12,7
2015,1,0,18,1,1,2,2,12,7
2015,1,0,18,1,1,2,2,12,7
2015,1,0,18,1,1,3,2,12,7
2015,1,0,18,1,1,2,2,12,7
2015,1,0,18,1,1,3,2,12,7
2015,1,0,18,1,1,3,2,12,7
2015,1,0,18,1,1,3,2,12,7
2015,1,0,18,1,1,3,2,12,7
2015,1,0,18,1,1,3,2,12,7
2015,1,0,18,1,1,2,2,12,7
2015,1,0,18,1,1,2,2,12,7
2015,1,0,18,1,1,4,2,12,7
2015,1,0,20,1,5,2,2,12,7
2015,1,0,20,1,5,2,2,12,7
2015,1,0,20,1,5,3,2,12,7
2015,1,0,20,1,5,2,2,12,7
2015,1,0,20,1,2,2,2,12,7
2015,1,0,20,1,5,3,2,12,7
2015,1,0,20,1,5,3,2,12,7
2015,1,0,29,1,5,2,2,2,7
2015,1,0,29,1,1,2,2,2,7
2015,1,0,29,1,1,3,2,2,7
2015,1,0,29,1,2,3,2,2,7
2015,1,0,29,1,1,3,2,2,7
2015,1,0,29,1,2,4,2,2,7
2015,1,0,29,1,2,3,2,2,7
2015,1,0,29,1,5,3,2,2,7
2015,1,0,29,1,1,3,2,2,7
2015,1,0,29,1,2,3,2,2,7
2015,1,0,29,1,1,3,2,2,7
2015,1,0,29,1,1,3,2,2,7
2015,1,0,29,1,1,2,2,2,7
2015,1,0,29,1,1,2,2,2,7
2015,1,0,29,1,1,3,2,2,7
2015,1,0,29,1,1,3,2,2,7
2015,1,0,29,1,5,2,2,2,7
2015,1,0,29,1,3,3,2,2,7
2015,1,0,29,1,5,3,2,2,7
2015,1,0,29,1,5,2,2,2,7
2015,1,0,29,1,1,2,2,2,7
2015,1,0,29,1,5,3,2,2,7
2015,1,0,29,1,3,2,2,2,7
2015,1,0,29,1,5,3,2,2,7
2015,1,0,29,1,5,3,2,12,7
2015,1,0,29,1,5,3,2,12,7
2015,1,0,29,1,5,3,2,12,7
2015,1,0,29,1,1,3,2,12,7
2015,1,0,29,1,1,2,2,12,7
2015,1,0,29,1,5,2,2,12,7
2015,1,0,29,1,2,2,2,12,7
2015,1,0,29,1,5,3,2,12,7
2015,1,0,29,1,5,3,2,12,7
2015,1,0,29,1,5,3,2,12,7
2015,1,0,29,1,5,2,2,12,7
2015,1,0,29,1,5,2,2,12,7
2015,1,0,29,1,5,2,2,12,7
2015,1,0,29,1,5,2,2,12,7
2015,1,0,29,1,5,2,2,12,7
2015,1,0,29,1,3,4,2,12,7
2015,1,0,29,1,5,2,2,12,7
2015,1,0,29,1,1,2,2,12,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,8,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,2,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,2,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,2,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,3,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,3,2,4,7
2015,1,0,4,1,2,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,2,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,2,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,2,2,2,4,7
2015,1,0,4,1,1,3,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,3,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,3,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,3,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,4,1,2,2,2,4,7
2015,1,0,4,1,1,2,2,4,7
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,1,2,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,2,3,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,1,2,2,4,8
2015,1,0,5,1,1,2,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,2,2,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,1,2,2,4,8
2015,1,0,5,1,1,3,2,4,8
2015,1,0,5,1,2,3,2,4,8
2015,1,0,5,1,1,2,2,4,8
2015,1,0,18,1,1,3,2,12,8
2015,1,0,18,1,1,4,2,12,8
2015,1,0,18,1,1,3,2,12,8
2015,1,0,18,1,5,2,2,12,8
2015,1,0,18,1,1,2,2,12,8
2015,1,0,18,1,5,2,2,12,8
2015,1,0,18,1,1,3,2,12,8
2015,1,0,18,1,1,3,2,12,8
2015,1,0,18,1,1,2,2,12,8
2015,1,0,18,1,1,3,2,12,8
2015,1,0,18,1,1,3,2,12,8
2015,1,0,20,1,5,2,2,12,8
2015,1,0,29,1,2,2,2,2,8
2015,1,0,29,1,1,3,2,2,8
2015,1,0,29,1,2,3,2,2,8
2015,1,0,29,1,5,2,2,2,8
2015,1,0,29,1,1,2,2,2,8
2015,1,0,29,1,1,2,2,2,8
2015,1,0,29,1,1,4,2,2,8
2015,1,0,29,1,2,3,2,2,8
2015,1,0,29,1,1,3,2,2,8
2015,1,0,29,1,5,3,2,2,8
2015,1,0,29,1,3,3,2,12,8
2015,1,0,29,1,1,2,2,12,8
2015,1,0,29,1,1,2,2,12,8
2015,1,0,29,1,1,2,2,12,8
2015,1,0,29,1,1,2,2,12,8
2015,1,0,29,1,5,2,2,12,8
2015,1,0,29,1,1,2,2,12,8
2015,1,0,29,1,5,2,2,12,8
2015,1,0,29,1,1,2,2,12,8
2015,1,0,29,1,5,2,2,12,8
2015,1,0,29,1,5,2,2,12,8
2015,1,0,29,1,5,2,2,12,8
2015,1,0,29,1,3,2,2,12,8
2015,1,0,29,1,5,2,2,12,8
2015,1,0,29,1,5,2,2,12,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,3,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,3,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,8,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,3,2,4,8
2015,1,0,4,1,1,3,2,4,8
2015,1,0,4,1,1,4,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,3,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,3,2,4,8
2015,1,0,4,1,1,3,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,2,3,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,3,2,4,8
2015,1,0,4,1,1,3,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,4,1,1,2,2,4,8
2015,1,0,9,1,1,3,2,4,8
2015,1,0,9,1,1,2,2,4,8
2015,1,0,9,1,1,3,2,4,8
2015,1,0,9,1,1,2,2,4,8
2015,1,0,9,1,1,3,2,4,8
2015,1,0,9,1,1,2,2,4,8
2015,1,0,9,1,1,2,2,4,8
2015,1,0,9,1,1,3,2,4,8
2015,1,0,9,1,1,3,2,4,8
2015,1,0,9,1,1,3,2,4,8
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,2,2,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,2,2,4,9
2015,1,0,5,1,1,2,2,4,9
2015,1,0,5,1,1,2,2,4,9
2015,1,0,5,1,1,2,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,2,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,2,2,4,9
2015,1,0,5,1,1,2,2,4,9
2015,1,0,5,1,1,3,2,4,9
2015,1,0,5,1,1,2,2,4,9
2015,1,0,18,1,1,3,2,12,9
2015,1,0,18,1,1,2,2,12,9
2015,1,0,18,1,1,2,2,12,9
2015,1,0,18,1,1,2,2,12,9
2015,1,0,18,1,1,3,2,12,9
2015,1,0,18,1,1,3,2,12,9
2015,1,0,18,1,1,3,2,12,9
2015,1,0,18,1,1,2,2,12,9
2015,1,0,18,1,1,3,2,12,9
2015,1,0,18,1,1,3,2,12,9
2015,1,0,18,1,1,3,2,12,9
2015,1,0,18,1,1,3,2,12,9
2015,1,0,29,1,5,2,2,12,9
2015,1,0,29,1,5,2,2,12,9
2015,1,0,29,1,5,2,2,12,9
2015,1,0,29,1,5,2,2,12,9
2015,1,0,29,1,5,3,2,12,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,1,2,2,4,9
2015,1,0,4,1,1,2,2,4,9
